"cno4","occupation_title","period","time_period","event_time","first_treat_period","Y","D_raw","G","D","id"
"5000","Camareros y cocineros propietarios","2023-01",25,4,21,254,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-02",26,5,21,238,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-03",27,6,21,319,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-04",28,7,21,318,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-05",29,8,21,332,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-06",30,9,21,405,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-07",31,10,21,406,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-08",32,11,21,342,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-09",33,12,21,321,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-10",34,13,21,352,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-11",35,14,21,275,0,0,0,276
"5000","Camareros y cocineros propietarios","2023-12",36,15,21,201,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-01",37,16,21,185,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-02",38,17,21,185,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-03",39,18,21,246,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-04",40,19,21,248,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-05",41,20,21,250,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-06",42,21,21,359,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-07",43,22,21,382,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-08",44,23,21,234,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-09",45,24,21,303,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-10",46,25,21,266,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-11",47,26,21,227,0,0,0,276
"5000","Camareros y cocineros propietarios","2024-12",48,27,21,198,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-01",49,28,21,167,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-02",50,29,21,170,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-03",51,30,21,208,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-04",52,31,21,284,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-05",53,32,21,222,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-06",54,33,21,290,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-07",55,34,21,292,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-08",56,35,21,195,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-09",57,36,21,299,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-10",58,37,21,263,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-11",59,38,21,184,0,0,0,276
"5000","Camareros y cocineros propietarios","2025-12",60,39,21,255,0,0,0,276
"5000","Camareros y cocineros propietarios","2026-01",61,40,21,150,0,0,0,276
"5000","Camareros y cocineros propietarios","2026-02",62,41,21,173,0,0,0,276
"5000","Camareros y cocineros propietarios","2026-03",63,42,21,275,0,0,0,276
"5110","Cocineros asalariados","2021-01",1,-20,21,8632,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-02",2,-19,21,8231,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-03",3,-18,21,17104,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-04",4,-17,21,17504,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-05",5,-16,21,26163,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-06",6,-15,21,34739,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-07",7,-14,21,33824,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-08",8,-13,21,23902,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-09",9,-12,21,30904,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-10",10,-11,21,30665,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-11",11,-10,21,30807,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2021-12",12,-9,21,24338,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-01",13,-8,21,18231,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-02",14,-7,21,21907,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-03",15,-6,21,31071,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-04",16,-5,21,31457,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-05",17,-4,21,35253,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-06",18,-3,21,34749,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-07",19,-2,21,30329,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-08",20,-1,21,22712,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-09",21,0,21,26983,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-10",22,1,21,24493,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-11",23,2,21,22570,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2022-12",24,3,21,18698,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-01",25,4,21,16749,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-02",26,5,21,18898,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-03",27,6,21,28019,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-04",28,7,21,26293,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-05",29,8,21,30838,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-06",30,9,21,30139,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-07",31,10,21,26057,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-08",32,11,21,19608,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-09",33,12,21,24213,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-10",34,13,21,24495,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-11",35,14,21,22621,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2023-12",36,15,21,18622,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-01",37,16,21,18475,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-02",38,17,21,21530,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-03",39,18,21,24899,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-04",40,19,21,28324,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-05",41,20,21,29288,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-06",42,21,21,27682,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-07",43,22,21,28901,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-08",44,23,21,19548,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-09",45,24,21,25789,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-10",46,25,21,26449,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-11",47,26,21,21533,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2024-12",48,27,21,19373,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-01",49,28,21,18791,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-02",50,29,21,19730,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-03",51,30,21,22953,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-04",52,31,21,25255,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-05",53,32,21,29846,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-06",54,33,21,28764,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-07",55,34,21,29128,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-08",56,35,21,19246,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-09",57,36,21,26635,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-10",58,37,21,25917,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-11",59,38,21,21676,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2025-12",60,39,21,20691,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2026-01",61,40,21,17643,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2026-02",62,41,21,19101,0.0116,21,0.0116,277
"5110","Cocineros asalariados","2026-03",63,42,21,26357,0.0116,21,0.0116,277
"5120","Camareros asalariados","2021-01",1,-20,21,30874,0,0,0,278
"5120","Camareros asalariados","2021-02",2,-19,21,26184,0,0,0,278
"5120","Camareros asalariados","2021-03",3,-18,21,76624,0,0,0,278
"5120","Camareros asalariados","2021-04",4,-17,21,82821,0,0,0,278
"5120","Camareros asalariados","2021-05",5,-16,21,144601,0,0,0,278
"5120","Camareros asalariados","2021-06",6,-15,21,202844,0,0,0,278
"5120","Camareros asalariados","2021-07",7,-14,21,207150,0,0,0,278
"5120","Camareros asalariados","2021-08",8,-13,21,153235,0,0,0,278
"5120","Camareros asalariados","2021-09",9,-12,21,193155,0,0,0,278
"5120","Camareros asalariados","2021-10",10,-11,21,205767,0,0,0,278
"5120","Camareros asalariados","2021-11",11,-10,21,192444,0,0,0,278
"5120","Camareros asalariados","2021-12",12,-9,21,151586,0,0,0,278
"5120","Camareros asalariados","2022-01",13,-8,21,92913,0,0,0,278
"5120","Camareros asalariados","2022-02",14,-7,21,116319,0,0,0,278
"5120","Camareros asalariados","2022-03",15,-6,21,162403,0,0,0,278
"5120","Camareros asalariados","2022-04",16,-5,21,167479,0,0,0,278
"5120","Camareros asalariados","2022-05",17,-4,21,204144,0,0,0,278
"5120","Camareros asalariados","2022-06",18,-3,21,216727,0,0,0,278
"5120","Camareros asalariados","2022-07",19,-2,21,193369,0,0,0,278
"5120","Camareros asalariados","2022-08",20,-1,21,145332,0,0,0,278
"5120","Camareros asalariados","2022-09",21,0,21,162772,0,0,0,278
"5120","Camareros asalariados","2022-10",22,1,21,145514,0,0,0,278
"5120","Camareros asalariados","2022-11",23,2,21,117830,0,0,0,278
"5120","Camareros asalariados","2022-12",24,3,21,105010,0,0,0,278
"5120","Camareros asalariados","2023-01",25,4,21,80227,0,0,0,278
"5120","Camareros asalariados","2023-02",26,5,21,88891,0,0,0,278
"5120","Camareros asalariados","2023-03",27,6,21,128084,0,0,0,278
"5120","Camareros asalariados","2023-04",28,7,21,135724,0,0,0,278
"5120","Camareros asalariados","2023-05",29,8,21,170199,0,0,0,278
"5120","Camareros asalariados","2023-06",30,9,21,180317,0,0,0,278
"5120","Camareros asalariados","2023-07",31,10,21,169094,0,0,0,278
"5120","Camareros asalariados","2023-08",32,11,21,125944,0,0,0,278
"5120","Camareros asalariados","2023-09",33,12,21,143806,0,0,0,278
"5120","Camareros asalariados","2023-10",34,13,21,141025,0,0,0,278
"5120","Camareros asalariados","2023-11",35,14,21,110417,0,0,0,278
"5120","Camareros asalariados","2023-12",36,15,21,106094,0,0,0,278
"5120","Camareros asalariados","2024-01",37,16,21,85024,0,0,0,278
"5120","Camareros asalariados","2024-02",38,17,21,96207,0,0,0,278
"5120","Camareros asalariados","2024-03",39,18,21,117372,0,0,0,278
"5120","Camareros asalariados","2024-04",40,19,21,140898,0,0,0,278
"5120","Camareros asalariados","2024-05",41,20,21,163773,0,0,0,278
"5120","Camareros asalariados","2024-06",42,21,21,164556,0,0,0,278
"5120","Camareros asalariados","2024-07",43,22,21,184031,0,0,0,278
"5120","Camareros asalariados","2024-08",44,23,21,119078,0,0,0,278
"5120","Camareros asalariados","2024-09",45,24,21,146129,0,0,0,278
"5120","Camareros asalariados","2024-10",46,25,21,145323,0,0,0,278
"5120","Camareros asalariados","2024-11",47,26,21,106561,0,0,0,278
"5120","Camareros asalariados","2024-12",48,27,21,109474,0,0,0,278
"5120","Camareros asalariados","2025-01",49,28,21,86419,0,0,0,278
"5120","Camareros asalariados","2025-02",50,29,21,88824,0,0,0,278
"5120","Camareros asalariados","2025-03",51,30,21,105659,0,0,0,278
"5120","Camareros asalariados","2025-04",52,31,21,130912,0,0,0,278
"5120","Camareros asalariados","2025-05",53,32,21,162020,0,0,0,278
"5120","Camareros asalariados","2025-06",54,33,21,174087,0,0,0,278
"5120","Camareros asalariados","2025-07",55,34,21,177882,0,0,0,278
"5120","Camareros asalariados","2025-08",56,35,21,114408,0,0,0,278
"5120","Camareros asalariados","2025-09",57,36,21,154003,0,0,0,278
"5120","Camareros asalariados","2025-10",58,37,21,143018,0,0,0,278
"5120","Camareros asalariados","2025-11",59,38,21,107845,0,0,0,278
"5120","Camareros asalariados","2025-12",60,39,21,112956,0,0,0,278
"5120","Camareros asalariados","2026-01",61,40,21,80692,0,0,0,278
"5120","Camareros asalariados","2026-02",62,41,21,87024,0,0,0,278
"5120","Camareros asalariados","2026-03",63,42,21,126522,0,0,0,278
"5210","Jefes de sección de tiendas y almacenes","2021-01",1,-20,21,949,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-02",2,-19,21,842,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-03",3,-18,21,1090,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-04",4,-17,21,1171,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-05",5,-16,21,1223,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-06",6,-15,21,1469,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-07",7,-14,21,1447,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-08",8,-13,21,1084,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-09",9,-12,21,1395,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-10",10,-11,21,1394,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-11",11,-10,21,1488,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2021-12",12,-9,21,1216,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-01",13,-8,21,1276,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-02",14,-7,21,1279,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-03",15,-6,21,1776,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-04",16,-5,21,1428,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-05",17,-4,21,1614,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-06",18,-3,21,1681,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-07",19,-2,21,1385,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-08",20,-1,21,1069,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-09",21,0,21,1480,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-10",22,1,21,1248,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-11",23,2,21,1355,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2022-12",24,3,21,991,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-01",25,4,21,1071,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-02",26,5,21,1073,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-03",27,6,21,1309,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-04",28,7,21,1132,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-05",29,8,21,1234,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-06",30,9,21,1268,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-07",31,10,21,1184,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-08",32,11,21,921,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-09",33,12,21,1136,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-10",34,13,21,1160,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-11",35,14,21,1147,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2023-12",36,15,21,817,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-01",37,16,21,1123,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-02",38,17,21,1082,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-03",39,18,21,1154,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-04",40,19,21,1201,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-05",41,20,21,1077,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-06",42,21,21,1089,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-07",43,22,21,1197,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-08",44,23,21,885,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-09",45,24,21,1170,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-10",46,25,21,1399,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-11",47,26,21,1204,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2024-12",48,27,21,876,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-01",49,28,21,1089,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-02",50,29,21,1211,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-03",51,30,21,1297,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-04",52,31,21,1168,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-05",53,32,21,1274,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-06",54,33,21,1196,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-07",55,34,21,1314,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-08",56,35,21,914,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-09",57,36,21,1435,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-10",58,37,21,1365,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-11",59,38,21,1220,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2025-12",60,39,21,1036,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2026-01",61,40,21,1234,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2026-02",62,41,21,1222,0.2627,21,0.2627,279
"5210","Jefes de sección de tiendas y almacenes","2026-03",63,42,21,1432,0.2627,21,0.2627,279
"5220","Vendedores en tiendas y almacenes","2021-01",1,-20,21,58957,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-02",2,-19,21,50546,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-03",3,-18,21,66130,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-04",4,-17,21,66449,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-05",5,-16,21,70920,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-06",6,-15,21,99405,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-07",7,-14,21,90652,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-08",8,-13,21,61610,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-09",9,-12,21,78364,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-10",10,-11,21,84952,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-11",11,-10,21,98146,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2021-12",12,-9,21,86530,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-01",13,-8,21,78924,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-02",14,-7,21,67007,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-03",15,-6,21,78958,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-04",16,-5,21,75851,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-05",17,-4,21,78340,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-06",18,-3,21,96531,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-07",19,-2,21,94060,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-08",20,-1,21,68216,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-09",21,0,21,77859,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-10",22,1,21,79095,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-11",23,2,21,85398,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2022-12",24,3,21,72075,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-01",25,4,21,61131,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-02",26,5,21,49340,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-03",27,6,21,62124,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-04",28,7,21,59360,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-05",29,8,21,68263,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-06",30,9,21,87190,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-07",31,10,21,87641,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-08",32,11,21,57270,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-09",33,12,21,66586,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-10",34,13,21,70956,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-11",35,14,21,82098,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2023-12",36,15,21,67150,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-01",37,16,21,59869,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-02",38,17,21,52450,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-03",39,18,21,54981,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-04",40,19,21,59098,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-05",41,20,21,63029,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-06",42,21,21,82563,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-07",43,22,21,89186,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-08",44,23,21,56020,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-09",45,24,21,68334,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-10",46,25,21,75373,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-11",47,26,21,72927,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2024-12",48,27,21,69957,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-01",49,28,21,57952,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-02",50,29,21,49578,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-03",51,30,21,52466,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-04",52,31,21,56332,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-05",53,32,21,62304,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-06",54,33,21,86835,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-07",55,34,21,87474,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-08",56,35,21,53349,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-09",57,36,21,70366,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-10",58,37,21,72617,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-11",59,38,21,74376,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2025-12",60,39,21,72218,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2026-01",61,40,21,54465,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2026-02",62,41,21,52339,0.3222,21,0.3222,280
"5220","Vendedores en tiendas y almacenes","2026-03",63,42,21,59826,0.3222,21,0.3222,280
"5300","Comerciantes propietarios de tiendas","2021-01",1,-20,21,6,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-02",2,-19,21,9,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-03",3,-18,21,6,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-04",4,-17,21,14,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-05",5,-16,21,15,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-06",6,-15,21,18,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-07",7,-14,21,19,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-08",8,-13,21,10,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-09",9,-12,21,11,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-10",10,-11,21,15,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-11",11,-10,21,23,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2021-12",12,-9,21,20,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-01",13,-8,21,10,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-02",14,-7,21,12,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-03",15,-6,21,8,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-04",16,-5,21,11,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-05",17,-4,21,16,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-06",18,-3,21,18,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-07",19,-2,21,13,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-08",20,-1,21,19,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-09",21,0,21,12,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-10",22,1,21,13,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-11",23,2,21,16,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2022-12",24,3,21,23,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2023-01",25,4,21,6,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2023-02",26,5,21,21,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2023-03",27,6,21,15,0.3222,21,0.3222,281
"5300","Comerciantes propietarios de tiendas","2023-04",28,7,21,11,0.3222,21,0.3222,281
